sample_id,latitude,longitude,spatial_block_id,landslide_label
sample_10766,27.193531521223367,93.84007801479325,block_54_187,0
sample_10767,29.11833205082516,94.9179864330745,block_58_189,0
sample_10768,28.26864165543501,95.0350982354086,block_56_190,0
sample_10769,29.24412410230799,96.05340357413378,block_58_192,0
sample_10770,25.107418650850327,92.5717124076277,block_50_185,0
sample_10771,27.559640964517424,92.42452627667383,block_55_184,0
sample_10772,24.144093304959533,93.18225976501655,block_48_186,0
sample_10773,25.770656239259637,90.32085633703906,block_51_180,0
sample_10774,25.45889080785961,93.24340554796248,block_50_186,0
sample_10775,26.782323298987407,92.20147524927921,block_53_184,0
sample_10776,27.307932156437282,95.38697207597049,block_54_190,0
sample_10777,27.622307037025855,94.05689134362247,block_55_188,0
sample_10778,24.366218543121583,93.55984479877489,block_48_187,0
sample_10779,23.903950480922536,91.38478410333158,block_47_182,0
sample_10780,27.707739014501122,92.48279570519561,block_55_184,0
sample_10781,27.75171589388759,92.28628720706824,block_55_184,0
sample_10782,23.81713128352203,92.19147209927333,block_47_184,0
sample_10783,25.894105931127122,91.23618443127717,block_51_182,0
sample_10784,24.77630952478195,92.99370120141472,block_49_185,0
sample_10785,26.326512195810636,91.72461903309926,block_52_183,0
sample_10786,27.72055272504799,92.59835120510301,block_55_185,0
sample_10787,28.22460670949359,96.20790527610993,block_56_192,0
sample_10788,27.66171431009025,95.48072280340818,block_55_190,0
sample_10789,27.129265099439717,94.50427768315002,block_54_189,0
sample_10790,26.367633690432623,93.26819103149988,block_52_186,0
sample_10791,24.700647218836398,92.72790456295758,block_49_185,0
sample_10792,26.41484794888018,92.20249512550589,block_52_184,0
sample_10793,28.203378995193198,94.41521294074941,block_56_188,0
sample_10794,28.376522585672266,94.69926947841456,block_56_189,0
sample_10795,27.250986749716752,92.45748763207567,block_54_184,0
sample_10796,25.82753271746794,92.08447182493913,block_51_184,0
sample_10797,27.35360285601328,95.01514719905984,block_54_190,0
sample_10798,26.263853630977255,93.81296208169519,block_52_187,0
sample_10799,24.108380218819057,93.98980830821006,block_48_187,0
sample_10800,25.230529270426672,90.15876986054204,block_50_180,0
sample_10801,25.400759753768202,92.64669541702946,block_50_185,0
sample_10802,27.027596338800606,92.74870664330987,block_54_185,0
sample_10803,27.84272680605902,91.56328501480375,block_55_183,0
sample_10804,28.57172687165686,94.38228366053704,block_57_188,0
sample_10805,26.2334615964651,94.6552004940785,block_52_189,0
sample_10806,26.110059988241908,93.93763019922963,block_52_187,0
sample_10807,28.056689922325518,95.4663987641809,block_56_190,0
sample_10808,26.975317012989883,93.60381563859032,block_53_187,0
sample_10809,26.328451861671095,95.09470242526264,block_52_190,0
sample_10810,25.284316739037465,93.94518531228967,block_50_187,0
sample_10811,27.161209363321007,97.01088281500584,block_54_194,0
sample_10812,25.118897591954017,94.61544207779141,block_50_189,0
sample_10813,25.37045045602814,93.51144303060053,block_50_187,0
sample_10814,27.033900462098167,94.39054819606379,block_54_188,0
sample_10815,25.682568256381963,89.99915326056252,block_51_179,0
sample_10816,28.764324291710583,95.39795203890904,block_57_190,0
sample_10817,27.74470183658994,93.00110511354765,block_55_186,0
sample_10818,27.287331242245614,93.54871638948822,block_54_187,0
sample_10819,26.45441786870615,90.41355094469704,block_52_180,0
sample_10820,25.4743740777277,92.48740086037752,block_50_184,0
sample_10821,26.6845660835902,94.44579889849473,block_53_188,0
sample_10822,23.28569268429749,92.79404368460591,block_46_185,0
sample_10823,26.432107507197195,92.52487107454441,block_52_185,0
sample_10824,23.90792341212191,91.70668370049107,block_47_183,0
sample_10825,26.492282651352774,92.67683954258067,block_52_185,0
sample_10826,26.98064621146332,92.46093271542097,block_53_184,0
sample_10827,27.93177578761873,96.44048039776209,block_55_192,0
sample_10828,27.599850007033186,92.3189566234145,block_55_184,0
sample_10829,25.116285006727537,94.17047552027464,block_50_188,0
sample_10830,27.654480057201646,91.63645918476739,block_55_183,0
sample_10831,27.430116215296426,96.36086398191547,block_54_192,0
sample_10832,27.67045532697056,95.013506067698,block_55_190,0
sample_10833,27.133154041337818,94.13311095831274,block_54_188,0
sample_10834,25.055511341196663,94.37723210805856,block_50_188,0
sample_10835,27.202286413732793,95.41354576878581,block_54_190,0
sample_10836,23.455032734480366,91.80590701475506,block_46_183,0
sample_10837,27.923320695225144,88.50587895193553,block_55_177,0
sample_10838,22.329296706501633,92.79792571027438,block_44_185,0
sample_10839,28.054595603149423,95.9604460767728,block_56_191,0
sample_10840,27.715123142026407,96.38475429330128,block_55_192,0
sample_10841,27.443972137725247,95.03707219912742,block_54_190,0
sample_10842,26.493075486709785,91.4299702834449,block_52_182,0
sample_10843,28.639972463549906,95.1949637184817,block_57_190,0
sample_10844,26.427297335926156,93.45900246086279,block_52_186,0
sample_10845,26.035352329786935,92.14226748296338,block_52_184,0
sample_10846,24.640119551616273,92.85819221117801,block_49_185,0
sample_10847,24.633766587062837,92.53107812394026,block_49_185,0
sample_10848,27.16823331288321,94.97338622443948,block_54_189,0
sample_10849,23.572870460634505,91.46485385446543,block_47_182,0
sample_10850,28.610115484783872,94.49355151906519,block_57_188,0
sample_10851,24.35604258945903,92.60831417799668,block_48_185,0
sample_10852,26.968428638207513,95.21712044022767,block_53_190,0
sample_10853,25.90638022016543,92.67981809956119,block_51_185,0
sample_10854,25.691159811781553,91.87618525775981,block_51_183,0
sample_10855,27.417405334119774,88.46323458364273,block_54_176,0
sample_10856,25.54939136804863,91.78934013214949,block_51_183,0
sample_10857,27.050133712380973,93.1036039847469,block_54_186,0
sample_10858,26.065205035033287,92.01162452506364,block_52_184,0
sample_10859,23.37334687641694,91.61051341881287,block_46_183,0
sample_10860,26.718399136119682,91.65342295147674,block_53_183,0
sample_10861,28.47634907572203,94.50850912366658,block_56_189,0
sample_10862,25.585416893700447,89.94331856343524,block_51_179,0
sample_10863,24.601061427712533,93.52248307150627,block_49_187,0
sample_10864,25.948012364716583,94.9699400827032,block_51_189,0
sample_10865,26.130538969545192,92.12738692956368,block_52_184,0
sample_10866,25.91826873724434,91.29070264641452,block_51_182,0
sample_10867,25.3230444798426,90.81472514686043,block_50_181,0
sample_10868,27.58106058334213,94.4203892677406,block_55_188,0
sample_10869,26.46704414105836,91.6688489825017,block_52_183,0
sample_10870,25.539579259659387,92.48823347003213,block_51_184,0
sample_10871,25.57363148413804,90.22783003838904,block_51_180,0
sample_10872,25.358776332268523,91.47039183977834,block_50_182,0
sample_10873,28.414716459607,93.83592470262204,block_56_187,0
sample_10874,28.951074482254405,95.1059662840529,block_57_190,0
sample_10875,24.73717742968425,93.57069753842389,block_49_187,0
sample_10876,27.820186294737134,96.63056042165695,block_55_193,0
sample_10877,26.084021633631256,90.67319521982014,block_52_181,0
sample_10878,26.244559706026987,90.6061412606196,block_52_181,0
sample_10879,26.016936973877527,93.36102402152079,block_52_186,0
sample_10880,25.892639280294322,93.265318334063,block_51_186,0
sample_10881,25.463357432655908,90.06322879390282,block_50_180,0
sample_10882,26.773319183129487,92.84543169001125,block_53_185,0
sample_10883,23.77916934336766,92.11104052028142,block_47_184,0
sample_10884,25.696339778571087,93.35219805509018,block_51_186,0
sample_10885,27.91132050368023,95.088355062301,block_55_190,0
sample_10886,28.699837706945324,94.85573711769376,block_57_189,0
sample_10887,25.254968561622274,90.17443453431353,block_50_180,0
sample_10888,25.827632114316327,91.24893817545997,block_51_182,0
sample_10889,26.62075543338507,94.30468497676439,block_53_188,0
sample_10890,27.507554211239057,91.99833740665635,block_55_183,0
sample_10891,24.328106972165816,93.49010463342644,block_48_186,0
sample_10892,28.285263531334056,96.998068240403,block_56_193,0
sample_10893,26.10331567152354,94.30360348613866,block_52_188,0
sample_10894,24.211603194879807,92.65153513622067,block_48_185,0
sample_10895,27.309984159448874,95.18925375554359,block_54_190,0
sample_10896,27.149187658613283,95.58029062614492,block_54_191,0
sample_10897,24.474360605338706,93.89056548391176,block_48_187,0
sample_10898,22.97870737108646,92.90279300540013,block_45_185,0
sample_10899,28.08808751874618,95.2465265785349,block_56_190,0
sample_10900,28.636374506640347,94.47180471425378,block_57_188,0
sample_10901,25.921784141861202,92.98853195330544,block_51_185,0
sample_10902,27.09435854406726,92.7174824753357,block_54_185,0
sample_10903,23.41203050666712,91.70985841006285,block_46_183,0
sample_10904,26.18732596563936,92.21968238931763,block_52_184,0
sample_10905,27.562380538544296,94.00475796080705,block_55_188,0
sample_10906,27.590582371147498,94.11927223339374,block_55_188,0
sample_10907,27.504151885335666,93.15235202169495,block_55_186,0
sample_10908,25.30141097269572,89.98556407705362,block_50_179,0
sample_10909,25.581674371877796,90.7444340773454,block_51_181,0
sample_10910,24.63439570039376,92.44273018326808,block_49_184,0
sample_10911,23.032239105948314,92.94811202585723,block_46_185,0
sample_10912,27.487082028536918,96.80140279508844,block_54_193,0
sample_10913,27.255173198087093,92.14023604867988,block_54_184,0
sample_10914,26.51306364239164,90.89285503077403,block_53_181,0
sample_10915,23.73917056414079,92.10869081692226,block_47_184,0
sample_10916,28.706817610085174,95.74929455487704,block_57_191,0
sample_10917,27.761237364082803,96.61326171153578,block_55_193,0
sample_10918,24.155580748773755,94.04253011404052,block_48_188,0
sample_10919,26.73399149348553,95.36422252772898,block_53_190,0
sample_10920,26.693107985753517,94.67581934798906,block_53_189,0
sample_10921,27.40447417930545,96.15713177285852,block_54_192,0
sample_10922,26.03236960524802,94.92444347233264,block_52_189,0
sample_10923,27.514427060821866,88.47873896589512,block_55_176,0
sample_10924,23.50175135253908,92.67947413587248,block_47_185,0
sample_10925,29.261401889319476,96.3428750957638,block_58_192,0
sample_10926,26.6629712115702,90.7641404179442,block_53_181,0
sample_10927,26.076320811577656,91.42944334532098,block_52_182,0
sample_10928,23.884428750342497,91.84322594865799,block_47_183,0
sample_10929,25.70439730762284,91.70982414498049,block_51_183,0
sample_10930,27.644960912876677,96.33196484513307,block_55_192,0
sample_10931,24.59538063892646,92.68281265380035,block_49_185,0
sample_10932,27.5666076574881,93.49299117217281,block_55_186,0
sample_10933,28.768447597024625,94.12907275760492,block_57_188,0
sample_10934,27.751980447164186,92.20929468142313,block_55_184,0
sample_10935,27.08462230125773,92.70211834426709,block_54_185,0
sample_10936,26.709828966037193,93.63619379019369,block_53_187,0
sample_10937,27.91579726000923,94.94227990510353,block_55_189,0
sample_10938,28.278525554817257,95.50271822441118,block_56_191,0
sample_10939,27.4502332315988,92.35132816316505,block_54_184,0
sample_10940,25.586807280007996,92.02857245854547,block_51_184,0
sample_10941,26.06161543533657,89.80792797040858,block_52_179,0
sample_10942,23.773631913335198,91.68646331094601,block_47_183,0
sample_10943,28.732052705582277,95.67747052957931,block_57_191,0
sample_10944,24.954919779746817,93.08697297223797,block_49_186,0
sample_10945,26.75345642916387,92.79920472878617,block_53_185,0
sample_10946,28.91222173352998,94.55296340081465,block_57_189,0
sample_10947,25.233373570354964,92.42564261313615,block_50_184,0
sample_10948,26.72264667763099,90.75322955076227,block_53_181,0
sample_10949,26.765255804125275,92.30336187239061,block_53_184,0
sample_10950,27.43039928154661,96.31410277926096,block_54_192,0
sample_10951,28.09387380023965,97.06100393414903,block_56_194,0
sample_10952,28.721489832829405,94.07397027994038,block_57_188,0
sample_10953,23.354561231843242,91.73022533029585,block_46_183,0
sample_10954,28.75475521847645,94.685666079105,block_57_189,0
sample_10955,26.8718070717426,95.4775949712421,block_53_190,0
sample_10956,28.5022345401807,96.19025818267258,block_57_192,0
sample_10957,23.587819804292703,92.96795543926628,block_47_185,0
sample_10958,26.79782532630485,91.43442622108266,block_53_182,0
sample_10959,25.583622973189748,90.44485271875355,block_51_180,0
sample_10960,23.69117193996538,91.57252587616618,block_47_183,0
sample_10961,25.657872204457817,94.00751644289622,block_51_188,0
sample_10962,25.139587847207984,94.02750459710818,block_50_188,0
sample_10963,28.485004034999854,95.93690827762609,block_56_191,0
sample_10964,26.549579122885056,94.0401321480117,block_53_188,0
sample_10965,25.93540842985375,91.93295478499024,block_51_183,0
sample_10966,23.529620945323128,93.19204188789178,block_47_186,0
sample_10967,27.69728172551195,93.2372391189776,block_55_186,0
sample_10968,28.052381359931015,96.76884249852013,block_56_193,0
sample_10969,28.172468299272538,96.39243822649719,block_56_192,0
sample_10970,25.311518230588213,92.92029511133516,block_50_185,0
sample_10971,25.960384237823533,92.97870936833934,block_51_185,0
sample_10972,25.34670554918587,94.3826143476497,block_50_188,0
sample_10973,26.997826204348595,94.35413618489297,block_53_188,0
sample_10974,26.77071764654229,92.75508348530418,block_53_185,0
sample_10975,26.461170339873565,92.27250451544774,block_52_184,0
sample_10976,25.024291314938097,93.6273392025893,block_50_187,0
sample_10977,25.876630355720092,92.4935843446653,block_51_184,0
sample_10978,26.83671239597974,94.09424523085684,block_53_188,0
sample_10979,26.035574742067354,93.072827559953,block_52_186,0
sample_10980,27.536797614384376,95.02816402739937,block_55_190,0
sample_10981,23.625361804818525,91.40815613358424,block_47_182,0
sample_10982,26.365457723813215,92.70304682271353,block_52_185,0
sample_10983,27.017304977749884,93.4584532197783,block_54_186,0
sample_10984,24.812448462953007,94.45381032027484,block_49_188,0
sample_10985,26.475697192803185,93.47157547454515,block_52_186,0
sample_10986,27.762284458811717,95.50049340278495,block_55_191,0
sample_10987,23.66890246008654,91.36624342559725,block_47_182,0
sample_10988,27.999525004406927,97.3787997925491,block_55_194,0
sample_10989,27.653924695107563,92.50200899054056,block_55_185,0
sample_10990,25.287709070341904,92.17166996674952,block_50_184,0
sample_10991,22.876638712149063,92.66230690717092,block_45_185,0
sample_10992,27.922087454426595,95.22327580057109,block_55_190,0
sample_10993,24.30090428296192,92.36714471781592,block_48_184,0
sample_10994,26.420297057441047,94.71350274595807,block_52_189,0
sample_10995,27.326079872281127,88.86863651416917,block_54_177,0
sample_10996,25.014989589582257,93.61284546866312,block_50_187,0
sample_10997,26.875370883991096,93.1018372871556,block_53_186,0
sample_10998,22.589787774472388,92.63345296674356,block_45_185,0
sample_10999,26.699137806107906,94.10978414286502,block_53_188,0
sample_11000,26.36219800780097,91.36196704638878,block_52_182,0
sample_11001,29.198993663653898,94.64922090228819,block_58_189,0
sample_11002,28.302111122979586,95.86042945346075,block_56_191,0
sample_11003,28.30648705716876,94.05567540227645,block_56_188,0
sample_11004,28.698623737284535,96.29369149775962,block_57_192,0
sample_11005,26.441740382820452,91.26844149618809,block_52_182,0
sample_11006,26.672142846382176,91.17663604293605,block_53_182,0
sample_11007,27.024661840562267,94.02321333734501,block_54_188,0
sample_11008,27.545508396062733,95.42370053437156,block_55_190,0
sample_11009,26.449524090018166,94.42904840728508,block_52_188,0
sample_11010,26.756205738148335,93.0339699225531,block_53_186,0
sample_11011,26.282179981102352,94.43430531803111,block_52_188,0
sample_11012,27.019966772590582,93.95958587431507,block_54_187,0
sample_11013,28.206330339335118,96.05158951820314,block_56_192,0
sample_11014,26.95288774402396,92.71845313649321,block_53_185,0
sample_11015,24.92349377746334,93.37960402926352,block_49_186,0
sample_11016,26.191411171566475,91.07897300577194,block_52_182,0
sample_11017,27.887601543923733,96.81798947401717,block_55_193,0
sample_11018,25.74048119170343,91.7292449615558,block_51_183,0
sample_11019,24.088952852673323,92.00459524568271,block_48_184,0
sample_11020,28.074984184235213,94.7779611125778,block_56_189,0
sample_11021,27.521518818352778,92.82031598890691,block_55_185,0
sample_11022,28.67874108838054,93.74729293617412,block_57_187,0
sample_11023,25.779970939649395,93.00776444502773,block_51_186,0
sample_11024,27.49137505339809,94.16761283805145,block_54_188,0
sample_11025,29.196202590129086,95.72379132588841,block_58_191,0
sample_11026,27.13690763041192,94.5734569735199,block_54_189,0
sample_11027,25.67571841299977,94.65888674146609,block_51_189,0
sample_11028,25.624567894325967,90.39117448844793,block_51_180,0
sample_11029,28.708773737790736,94.7908354805408,block_57_189,0
sample_11030,24.709081027925535,92.77693853438076,block_49_185,0
sample_11031,28.462717135416344,93.40197172032951,block_56_186,0
sample_11032,26.512269113215837,91.7165830655143,block_53_183,0
sample_11033,25.349119588226916,90.0917540214462,block_50_180,0
sample_11034,27.71356799856287,88.41690218205994,block_55_176,0
sample_11035,28.225369908653885,95.63755065583034,block_56_191,0
sample_11036,28.40637581119662,96.51967888261208,block_56_193,0
sample_11037,25.880291492639696,91.0244890729558,block_51_182,0
sample_11038,27.249427495426005,95.57010218099066,block_54_191,0
sample_11039,27.707385011527663,93.40989783899055,block_55_186,0
sample_11040,26.170112909917684,92.13230119207965,block_52_184,0
sample_11041,25.84576382010262,92.5094145134756,block_51_185,0
sample_11042,25.820569342744204,93.80234689681104,block_51_187,0
sample_11043,27.329205955185863,93.11796702784041,block_54_186,0
sample_11044,27.879215758083923,95.55837416735078,block_55_191,0
sample_11045,26.006373349008427,89.85501792115026,block_52_179,0
sample_11046,24.606184485901235,94.11011091818857,block_49_188,0
sample_11047,27.39892739630114,94.27107930607049,block_54_188,0
sample_11048,27.82081547591777,88.25787550417219,block_55_176,0
sample_11049,28.97164910909339,94.8541039553326,block_57_189,0
sample_11050,25.965561545867672,92.62625458779709,block_51_185,0
sample_11051,26.395851288826588,93.20133542999181,block_52_186,0
sample_11052,25.59609045085341,91.32860308334462,block_51_182,0
sample_11053,28.66526803251362,94.56218450646803,block_57_189,0
sample_11054,26.421772714415653,92.60670003840535,block_52_185,0
sample_11055,27.420619303487804,95.90562109789954,block_54_191,0
sample_11056,26.695786650152442,89.98535016669577,block_53_179,0
sample_11057,23.75314166486619,91.38574575978022,block_47_182,0
sample_11058,27.735060119829747,96.88323380416384,block_55_193,0
sample_11059,28.242032794814204,93.41001384265245,block_56_186,0
sample_11060,26.504874689750288,91.1517130921419,block_53_182,0
sample_11061,28.089781488643972,97.27415000568125,block_56_194,0
sample_11062,28.789592266232205,95.03155691359655,block_57_190,0
sample_11063,25.9820324447024,93.3426800689266,block_51_186,0
sample_11064,27.626823539263977,95.42248701074658,block_55_190,0
sample_11065,27.985565247575103,96.78045098652031,block_55_193,0
sample_11066,27.36650054524528,95.3300341915098,block_54_190,0
sample_11067,25.687950257000193,90.97001512388387,block_51_181,0
sample_11068,27.49604837101191,94.38780278922397,block_54_188,0
sample_11069,27.86749810029152,96.96227113659604,block_55_193,0
sample_11070,24.631064062944812,92.87998372032791,block_49_185,0
sample_11071,23.837012142347817,91.37258010035785,block_47_182,0
sample_11072,26.636852856806748,91.61941315656287,block_53_183,0
sample_11073,29.255048427505194,95.61144971208846,block_58_191,0
sample_11074,26.09213490497553,93.68710853408658,block_52_187,0
sample_11075,26.478529859473202,94.94170354711807,block_52_189,0
sample_11076,22.57774444451054,92.76714195053124,block_45_185,0
sample_11077,28.091755735662385,93.88292850684206,block_56_187,0
sample_11078,22.65726552859724,92.79302006205475,block_45_185,0
sample_11079,26.41222901931103,90.65885009046981,block_52_181,0
sample_11080,27.684208086188807,94.05014638861803,block_55_188,0
sample_11081,29.057118937884937,94.41877964286913,block_58_188,0
sample_11082,24.020746861639772,92.6352722449247,block_48_185,0
sample_11083,27.314097769016737,95.67999490407307,block_54_191,0
sample_11084,26.271932670046727,90.87404437503325,block_52_181,0
sample_11085,27.681627706929312,93.11749699859057,block_55_186,0
sample_11086,27.53502591257397,95.52517674810808,block_55_191,0
sample_11087,27.019157240704732,92.48700469381946,block_54_184,0
sample_11088,28.001326331014106,96.02478540523641,block_56_192,0
sample_11089,25.472161592779848,89.93431171667565,block_50_179,0
sample_11090,25.93659486132993,91.02331299285126,block_51_182,0
sample_11091,22.86365468527951,93.05935092250637,block_45_186,0
sample_11092,25.292388674097115,92.15047514655471,block_50_184,0
sample_11093,26.371288702754185,93.65304980414682,block_52_187,0
sample_11094,27.87538157414968,95.48713344466555,block_55_190,0
sample_11095,27.476008594730704,94.12991433521012,block_54_188,0
sample_11096,24.0087919769193,92.1861282399908,block_48_184,0
sample_11097,28.340614160577466,96.87961721492745,block_56_193,0
sample_11098,27.860215824238345,94.50453245383555,block_55_189,0
sample_11099,24.859764498096318,93.92134520884466,block_49_187,0
sample_11100,24.459899075272247,94.28957682812408,block_48_188,0
sample_11101,29.040403694820057,94.32724475155774,block_58_188,0
sample_11102,27.14284633147196,97.13265758251545,block_54_194,0
sample_11103,27.830636838637062,94.44676257389477,block_55_188,0
sample_11104,25.473133619082212,92.96293899472997,block_50_185,0
sample_11105,27.27148909334809,95.28162505733488,block_54_190,0
sample_11106,28.295367657629736,96.11550328494128,block_56_192,0
sample_11107,27.48889621420695,94.0640717821988,block_54_188,0
sample_11108,28.06326909837849,93.07887810090527,block_56_186,0
sample_11109,25.43159736474871,94.40463242401421,block_50_188,0
sample_11110,26.77482902164728,95.24057576686607,block_53_190,0
sample_11111,29.214358933724526,95.55737516350118,block_58_191,0
sample_11112,26.483994709819058,91.74217034532501,block_52_183,0
sample_11113,25.449461757941545,92.93972823773962,block_50_185,0
sample_11114,22.96070527221464,92.61514189539855,block_45_185,0
sample_11115,28.39442702201229,94.45398183036536,block_56_188,0
sample_11116,25.145897089385784,92.4784603758419,block_50_184,0
sample_11117,27.50089558962234,88.17279758400723,block_55_176,0
sample_11118,27.342429317045855,95.1242021317211,block_54_190,0
sample_11119,24.578682268395735,93.74150559726226,block_49_187,0
sample_11120,26.02223680006893,93.20100021916767,block_52_186,0
sample_11121,28.05387678320035,95.76815704529427,block_56_191,0
sample_11122,26.480805573132514,91.61685479319334,block_52_183,0
sample_11123,28.185898922648462,93.24166947417892,block_56_186,0
sample_11124,23.47934193819524,92.52770901738197,block_46_185,0
sample_11125,28.592061794918138,94.35379535713054,block_57_188,0
sample_11126,24.825295250428894,92.45602088841318,block_49_184,0
sample_11127,25.542990766719292,90.88101658747642,block_51_181,0
sample_11128,28.103836207513478,94.87168287400544,block_56_189,0
sample_11129,25.126341272672327,93.80345854237265,block_50_187,0
sample_11130,27.78259281920228,92.80365046347055,block_55_185,0
sample_11131,29.151686226155363,94.7557443763081,block_58_189,0
sample_11132,27.69345110190096,92.58171204431599,block_55_185,0
sample_11133,28.626402710590533,94.89773706790719,block_57_189,0
sample_11134,28.224068707524594,96.08977698079067,block_56_192,0
sample_11135,25.90191398973148,92.10027975409454,block_51_184,0
sample_11136,23.15963647252942,92.58337355787451,block_46_185,0
sample_11137,24.81497911354049,93.79581924814411,block_49_187,0
sample_11138,27.860834986396213,93.60999811101894,block_55_187,0
sample_11139,27.132420360211675,92.29007427639182,block_54_184,0
sample_11140,24.66953865980581,92.97362383512952,block_49_185,0
sample_11141,23.587333134433376,91.36148256650412,block_47_182,0
sample_11142,28.30941749298487,96.97128368040661,block_56_193,0
sample_11143,26.947017562890164,92.33502900143847,block_53_184,0
sample_11144,29.07227159431405,94.63304655978419,block_58_189,0
sample_11145,25.55616350595478,93.95601174082066,block_51_187,0
sample_11146,28.185854223904254,97.20723066318835,block_56_194,0
sample_11147,23.486242291212513,91.58391931314476,block_46_183,0
sample_11148,27.386190410813967,95.84467106611596,block_54_191,0
sample_11149,28.208382289365346,94.68547012524398,block_56_189,0
sample_11150,29.21188201754994,95.63937839489503,block_58_191,0
sample_11151,27.831489669144972,95.50907310212872,block_55_191,0
sample_11152,28.94474304807842,95.11198834812127,block_57_190,0
sample_11153,27.654125580433096,91.6358261805194,block_55_183,0
sample_11154,28.563127931969127,94.23149334798697,block_57_188,0
sample_11155,28.586555764114802,94.94406286233138,block_57_189,0
sample_11156,23.195069645727802,92.6239027450782,block_46_185,0
sample_11157,28.75754490995697,96.51768714074291,block_57_193,0
sample_11158,27.911401122671258,88.1765537528867,block_55_176,0
sample_11159,26.985020574105263,94.18450541571885,block_53_188,0
sample_11160,23.571720007338463,91.38350439385881,block_47_182,0
sample_11161,25.49029919782003,94.31391823112762,block_50_188,0
sample_11162,27.502709978791113,94.42180211875805,block_55_188,0
sample_11163,27.543671820166125,96.27743036490743,block_55_192,0
sample_11164,25.49671629523737,90.35396044763016,block_50_180,0
sample_11165,25.924003380171982,92.02220573020864,block_51_184,0
sample_11166,25.19436151721931,92.58817789579581,block_50_185,0
sample_11167,26.104576261147088,90.18603104661624,block_52_180,0
sample_11168,24.654090541632073,92.25326573363925,block_49_184,0
sample_11169,25.58810333955284,90.08725085888075,block_51_180,0
sample_11170,28.041814260020622,94.46789346317982,block_56_188,0
sample_11171,26.673180668612936,95.2685763483953,block_53_190,0
sample_11172,27.961739517605295,88.57178443075642,block_55_177,0
sample_11173,26.831883115171337,94.74622491780144,block_53_189,0
sample_11174,27.487705220048554,91.74324104153914,block_54_183,0
sample_11175,26.632885673661736,90.98957326232305,block_53_181,0
sample_11176,27.624905572715065,92.09457391373553,block_55_184,0
sample_11177,28.920058931696325,95.01437640795787,block_57_190,0
sample_11178,28.051324204062375,93.81699629420652,block_56_187,0
sample_11179,26.555242467953782,93.2560063714319,block_53_186,0
sample_11180,28.97900809287621,95.7021774092351,block_57_191,0
sample_11181,26.003337390913334,92.84357719048593,block_52_185,0
sample_11182,28.04810373190428,93.29751368593813,block_56_186,0
sample_11183,26.840812532832636,91.8924343050445,block_53_183,0
sample_11184,27.287794253647203,93.72667132277296,block_54_187,0
sample_11185,28.379681578525535,93.90993028929152,block_56_187,0
sample_11186,23.76181869487733,91.5058522795431,block_47_183,0
sample_11187,25.452836641037393,93.73965045354335,block_50_187,0
sample_11188,24.29309595884071,93.2118370407931,block_48_186,0
sample_11189,27.94256739303092,96.43279218100027,block_55_192,0
sample_11190,23.49410721705902,93.09588967691855,block_46_186,0
sample_11191,27.78846988381301,93.09422898037617,block_55_186,0
sample_11192,24.80934782933699,92.79889939239125,block_49_185,0
sample_11193,27.170358936967467,97.04332815141005,block_54_194,0
sample_11194,28.567028463129308,93.96996893966192,block_57_187,0
sample_11195,27.58979724871866,95.72415096999137,block_55_191,0
sample_11196,27.320205410689436,95.75326118789962,block_54_191,0
sample_11197,25.64386183591942,93.94033285152359,block_51_187,0
sample_11198,27.76482127286932,92.44452594688057,block_55_184,0
sample_11199,27.784697870227124,93.28050076644422,block_55_186,0
sample_11200,26.480750596285773,91.52945439368744,block_52_183,0
sample_11201,26.803371485906293,93.03090121814289,block_53_186,0
sample_11202,28.087171421411192,93.33442685369539,block_56_186,0
sample_11203,27.90227961065966,96.73341588974444,block_55_193,0
sample_11204,26.084494742750586,92.50187724566184,block_52_185,0
sample_11205,24.36540852044463,93.7394739465941,block_48_187,0
sample_11206,28.24631798380351,96.61892433683467,block_56_193,0
sample_11207,23.439283093372577,92.73257636481576,block_46_185,0
sample_11208,25.59003806315991,92.98120840448223,block_51_185,0
sample_11209,28.307827668012123,95.28151617901842,block_56_190,0
sample_11210,26.019256658031907,90.76928473832406,block_52_181,0
sample_11211,28.730292378604418,96.02308194824548,block_57_192,0
sample_11212,24.76848868169779,92.73365644463637,block_49_185,0
sample_11213,25.26577971327118,90.03927124261205,block_50_180,0
sample_11214,23.512171953987096,93.25238784412949,block_47_186,0
sample_11215,28.361712183264412,96.3192927093731,block_56_192,0
sample_11216,24.333340863931475,94.01570708971397,block_48_188,0
sample_11217,23.508519689612086,92.92595715989168,block_47_185,0
sample_11218,29.275508389679768,95.90287558803999,block_58_191,0
sample_11219,22.94519295731756,92.51645342547808,block_45_185,0
sample_11220,28.71628319399804,95.18135136872785,block_57_190,0
sample_11221,24.423603208071412,92.22079535846743,block_48_184,0
sample_11222,25.59192010673571,94.22471801769844,block_51_188,0
sample_11223,25.10652249943051,92.27152133167179,block_50_184,0
sample_11224,26.53700622139709,93.38200567891265,block_53_186,0
sample_11225,25.488560684627124,90.55029692955696,block_50_181,0
sample_11226,23.673714624598226,91.82725333203855,block_47_183,0
sample_11227,25.985354283412313,90.05513349396593,block_51_180,0
sample_11228,27.604744650455224,92.9325288822398,block_55_185,0
sample_11229,25.707547283331074,91.95991761352964,block_51_183,0
sample_11230,26.152658493412726,90.93426885818876,block_52_181,0
sample_11231,27.26585346997596,95.82486962569524,block_54_191,0
